order_id ,date
13259,"2016, 08, 09"
7730,"2016, 05, 10"
7278,"2016, 05, 02"
21252,"2016, 12, 30"
19886,"2016, 04, 12"
9305,"2016, 06, 05"
11288,"2016, 07, 08"
673,"2016, 11, 01"
19509,"2016, 11, 27"
11347,"2016, 07, 09"
5401,"2016, 04, 01"
18795,"2016, 11, 17"
19550,"2016, 11, 28"
6326,"2016, 04, 17"
7941,"2016, 05, 13"
11110,"2016, 04, 07"
16691,"2016, 10, 09"
9410,"2016, 07, 06"
4713,"2016, 03, 20"
12394,"2016, 07, 26"
20142,"2016, 12, 08"
8762,"2016, 05, 27"
4559,"2016, 03, 18"
98,"2016, 02, 01"
5360,"2016, 03, 31"
2346,"2016, 02, 08"
11743,"2016, 07, 15"
6490,"2016, 04, 19"
9082,"2016, 01, 06"
16436,"2016, 03, 10"
11159,"2016, 07, 05"
5803,"2016, 04, 08"
7924,"2016, 05, 13"
19026,"2016, 11, 21"
18921,"2016, 11, 19"
8207,"2016, 05, 17"
16189,"2016, 09, 30"
5352,"2016, 03, 31"
4171,"2016, 03, 11"
1568,"2016, 01, 27"
9149,"2016, 06, 02"
3966,"2016, 03, 08"
18763,"2016, 11, 16"
14054,"2016, 08, 22"
19821,"2016, 12, 03"
2736,"2016, 02, 15"
20956,"2016, 12, 22"
5048,"2016, 03, 26"
17104,"2016, 10, 16"
7519,"2016, 05, 06"
5582,"2016, 04, 04"
8423,"2016, 05, 21"
12296,"2016, 07, 24"
5868,"2016, 04, 09"
1420,"2016, 01, 24"
8232,"2016, 05, 18"
5265,"2016, 03, 30"
11696,"2016, 07, 15"
706,"2016, 01, 12"
4384,"2016, 03, 15"
3874,"2016, 03, 06"
14307,"2016, 08, 27"
2017,"2016, 02, 03"
4284,"2016, 03, 13"
19070,"2016, 11, 21"
7296,"2016, 02, 05"
452,"2016, 01, 08"
12085,"2016, 07, 21"
17557,"2016, 10, 25"
20412,"2016, 12, 13"
8583,"2016, 05, 24"
12458,"2016, 07, 27"
16146,"2016, 09, 29"
3943,"2016, 03, 08"
14816,"2016, 09, 05"
7438,"2016, 05, 05"
5219,"2016, 03, 29"
11912,"2016, 07, 18"
16318,"2016, 10, 02"
4623,"2016, 03, 19"
4999,"2016, 03, 26"
19277,"2016, 11, 25"
21087,"2016, 12, 24"
18479,"2016, 11, 11"
654,"2016, 01, 11"
12215,"2016, 07, 23"
15714,"2016, 09, 19"
4027,"2016, 03, 09"
11371,"2016, 07, 09"
8895,"2016, 05, 29"
6619,"2016, 04, 21"
10983,"2016, 07, 03"
5843,"2016, 08, 04"
8989,"2016, 05, 31"
3771,"2016, 03, 05"
459,"2016, 01, 08"
9516,"2016, 06, 09"
529,"2016, 01, 09"
2153,"2016, 02, 05"
404,"2016, 01, 07"
13329,"2016, 08, 10"
17913,"2016, 11, 01"
10351,"2016, 06, 23"
15258,"2016, 09, 12"
20898,"2016, 12, 21"
8956,"2016, 05, 30"
2352,"2016, 02, 08"
12876,"2016, 08, 03"
17819,"2016, 10, 31"
11953,"2016, 07, 19"
4782,"2016, 03, 21"
15015,"2016, 09, 08"
5526,"2016, 04, 03"
8619,"2016, 05, 24"
2589,"2016, 02, 12"
4845,"2016, 03, 23"
4390,"2016, 03, 15"
13821,"2016, 08, 18"
16298,"2016, 10, 01"
15194,"2016, 09, 11"
8247,"2016, 05, 18"
15072,"2016, 09, 09"
5719,"2016, 04, 06"
5045,"2016, 03, 26"
16179,"2016, 09, 30"
18398,"2016, 11, 10"
6173,"2016, 04, 14"
10616,"2016, 06, 27"
13548,"2016, 08, 14"
13278,"2016, 08, 09"
14817,"2016, 09, 05"
9205,"2016, 06, 04"
15432,"2016, 09, 15"
3436,"2016, 02, 27"
19947,"2016, 12, 05"
8788,"2016, 05, 27"
10649,"2016, 06, 28"
2971,"2016, 02, 19"
15599,"2016, 09, 18"
3513,"2016, 02, 28"
10853,"2016, 01, 07"
5270,"2016, 03, 30"
20876,"2016, 12, 20"
2046,"2016, 02, 03"
18210,"2016, 11, 06"
7453,"2016, 05, 05"
2812,"2016, 02, 16"
3809,"2016, 03, 05"
12683,"2016, 07, 31"
1806,"2016, 01, 31"
19123,"2016, 11, 23"
18401,"2016, 11, 10"
10689,"2016, 06, 28"
4723,"2016, 03, 20"
12761,"2016, 01, 08"
16640,"2016, 10, 08"
20620,"2016, 12, 16"
6958,"2016, 04, 27"
12586,"2016, 07, 29"
20946,"2016, 12, 22"
4246,"2016, 03, 13"
2782,"2016, 02, 16"
11253,"2016, 07, 07"
12173,"2016, 07, 22"
9742,"2016, 06, 12"
17715,"2016, 10, 29"
13857,"2016, 08, 19"
770,"2016, 01, 13"
9709,"2016, 06, 12"
5417,"2016, 04, 01"
6030,"2016, 04, 11"
1126,"2016, 01, 19"
15101,"2016, 10, 09"
8560,"2016, 05, 23"
11660,"2016, 07, 14"
3112,"2016, 02, 21"
2770,"2016, 02, 15"
14157,"2016, 08, 24"
6799,"2016, 04, 24"
21088,"2016, 12, 24"
2911,"2016, 02, 18"
20840,"2016, 12, 20"
18496,"2016, 11, 11"
13963,"2016, 08, 21"
11857,"2016, 07, 17"
11722,"2016, 07, 15"
14532,"2016, 08, 31"
12113,"2016, 07, 21"
11026,"2016, 07, 04"
15483,"2016, 09, 16"
9642,"2016, 06, 11"
14700,"2016, 09, 03"
12708,"2016, 07, 31"
7967,"2016, 05, 14"
18730,"2016, 11, 16"
1680,"2016, 01, 29"
10009,"2016, 06, 17"
1522,"2016, 01, 26"
17617,"2016, 10, 27"
14675,"2016, 09, 02"
16291,"2016, 10, 01"
2107,"2016, 02, 04"
5385,"2016, 04, 01"
21331,"2016, 12, 31"
9833,"2016, 06, 14"
5107,"2016, 03, 27"
11574,"2016, 07, 12"
18997,"2016, 11, 20"
1705,"2016, 01, 29"
8357,"2016, 05, 20"
10504,"2016, 06, 25"
5175,"2016, 03, 28"
17990,"2016, 11, 03"
15089,"2016, 09, 09"
2784,"2016, 02, 16"
6702,"2016, 04, 23"
1312,"2016, 01, 22"
2788,"2016, 02, 16"
6543,"2016, 04, 20"
8609,"2016, 05, 24"
16265,"2016, 10, 01"
17758,"2016, 10, 30"
5936,"2016, 04, 10"
15852,"2016, 09, 22"
16550,"2016, 10, 06"
14617,"2016, 01, 09"
13041,"2016, 08, 06"
16112,"2016, 09, 29"
8913,"2016, 05, 29"
1954,"2016, 02, 02"
2486,"2016, 02, 11"
19795,"2016, 12, 03"
437,"2016, 01, 08"
10386,"2016, 06, 23"
8990,"2016, 05, 31"
9679,"2016, 06, 11"
5579,"2016, 04, 04"
8882,"2016, 05, 29"
7378,"2016, 05, 04"
8128,"2016, 05, 16"
1489,"2016, 01, 25"
59,"2016, 01, 01"
3517,"2016, 02, 28"
18667,"2016, 11, 14"
6732,"2016, 04, 23"
5823,"2016, 08, 04"
15928,"2016, 09, 23"
17912,"2016, 11, 01"
1706,"2016, 01, 29"
14279,"2016, 08, 26"
3597,"2016, 03, 02"
17757,"2016, 10, 30"
19012,"2016, 11, 20"
7758,"2016, 05, 10"
16552,"2016, 10, 07"
14447,"2016, 08, 29"
258,"2016, 01, 05"
16771,"2016, 10, 10"
19904,"2016, 12, 04"
20551,"2016, 12, 15"
17677,"2016, 10, 28"
1094,"2016, 01, 19"
5110,"2016, 03, 27"
11024,"2016, 04, 07"
17421,"2016, 10, 23"
3143,"2016, 02, 22"
10182,"2016, 06, 20"
16546,"2016, 10, 06"
5586,"2016, 04, 04"
17771,"2016, 10, 30"
16044,"2016, 09, 27"
11292,"2016, 07, 08"
15190,"2016, 09, 11"
12034,"2016, 07, 20"
1282,"2016, 01, 22"
20265,"2016, 10, 12"
7582,"2016, 05, 08"
21290,"2016, 12, 31"
21239,"2016, 12, 29"
6654,"2016, 04, 22"
19519,"2016, 11, 28"
5563,"2016, 04, 03"
973,"2016, 01, 16"
13588,"2016, 08, 14"
6819,"2016, 04, 24"
10602,"2016, 06, 27"
18338,"2016, 09, 11"
17610,"2016, 10, 27"
2602,"2016, 02, 13"
12703,"2016, 07, 31"
17977,"2016, 11, 02"
12199,"2016, 07, 23"
5912,"2016, 04, 09"
7986,"2016, 05, 14"
3962,"2016, 03, 08"
18023,"2016, 11, 03"
4342,"2016, 03, 14"
6301,"2016, 04, 16"
6508,"2016, 04, 20"
7756,"2016, 10, 05"
15007,"2016, 09, 08"
6711,"2016, 04, 23"
4135,"2016, 03, 11"
14430,"2016, 08, 29"
20237,"2016, 12, 10"
10012,"2016, 06, 17"
8105,"2016, 05, 15"
17816,"2016, 10, 31"
12706,"2016, 07, 31"
4042,"2016, 03, 09"
4536,"2016, 03, 17"
1721,"2016, 01, 29"
1058,"2016, 01, 18"
14844,"2016, 09, 05"
14123,"2016, 08, 24"
12347,"2016, 07, 25"
3368,"2016, 02, 26"
14519,"2016, 08, 31"
18589,"2016, 11, 13"
17900,"2016, 11, 01"
5562,"2016, 04, 03"
7264,"2016, 05, 02"
1296,"2016, 01, 22"
1105,"2016, 01, 19"
1429,"2016, 01, 24"
18760,"2016, 11, 16"
12843,"2016, 08, 02"
16616,"2016, 10, 08"
5752,"2016, 04, 07"
12852,"2016, 02, 08"
19145,"2016, 11, 23"
6111,"2016, 04, 13"
1137,"2016, 01, 19"
8903,"2016, 05, 29"
6166,"2016, 04, 14"
500,"2016, 08, 01"
8536,"2016, 05, 23"
3599,"2016, 03, 02"
20357,"2016, 12, 12"
8394,"2016, 05, 21"
8792,"2016, 05, 28"
5019,"2016, 03, 26"
4500,"2016, 03, 17"
10372,"2016, 06, 23"
3507,"2016, 02, 28"
11689,"2016, 07, 14"
15635,"2016, 09, 18"
12323,"2016, 07, 25"
7989,"2016, 05, 14"
7083,"2016, 04, 29"
7015,"2016, 04, 28"
13162,"2016, 08, 08"
8566,"2016, 05, 23"
20657,"2016, 12, 17"
15580,"2016, 09, 17"
708,"2016, 01, 12"
21179,"2016, 12, 27"
17112,"2016, 10, 17"
16825,"2016, 10, 13"
3792,"2016, 03, 05"
12801,"2016, 08, 01"
5005,"2016, 03, 26"
18464,"2016, 11, 11"
6737,"2016, 04, 23"
5472,"2016, 04, 02"
5764,"2016, 07, 04"
9397,"2016, 06, 07"
20452,"2016, 12, 14"
11013,"2016, 07, 03"
19467,"2016, 11, 27"
3825,"2016, 03, 06"
10226,"2016, 06, 21"
5641,"2016, 05, 04"
15217,"2016, 09, 11"
19315,"2016, 11, 26"
18071,"2016, 11, 04"
1316,"2016, 01, 22"
4543,"2016, 03, 18"
8904,"2016, 05, 29"
6525,"2016, 04, 20"
10401,"2016, 06, 24"
6733,"2016, 04, 23"
2407,"2016, 02, 09"
7596,"2016, 05, 08"
15461,"2016, 09, 15"
7002,"2016, 04, 27"
23,"2016, 01, 01"
11323,"2016, 08, 07"
10010,"2016, 06, 17"
12203,"2016, 07, 23"
16840,"2016, 10, 13"
7068,"2016, 04, 29"
17366,"2016, 10, 22"
2066,"2016, 02, 04"
19988,"2016, 12, 06"
3217,"2016, 02, 23"
1412,"2016, 01, 24"
6890,"2016, 04, 26"
27,"2016, 01, 01"
6905,"2016, 04, 26"
9411,"2016, 06, 07"
20685,"2016, 12, 17"
21329,"2016, 12, 31"
17970,"2016, 11, 02"
8010,"2016, 05, 14"
5237,"2016, 03, 29"
895,"2016, 01, 15"
9257,"2016, 04, 06"
16581,"2016, 10, 07"
15148,"2016, 10, 09"
11800,"2016, 07, 16"
19939,"2016, 12, 05"
14172,"2016, 08, 24"
17294,"2016, 10, 21"
19105,"2016, 11, 22"
321,"2016, 06, 01"
4702,"2016, 03, 20"
5221,"2016, 03, 29"
8663,"2016, 05, 25"
4593,"2016, 03, 18"
9101,"2016, 06, 02"
13644,"2016, 08, 15"
9114,"2016, 06, 02"
18670,"2016, 11, 14"
14593,"2016, 09, 01"
3705,"2016, 03, 04"
9024,"2016, 06, 01"
16226,"2016, 09, 30"
20770,"2016, 12, 19"
12946,"2016, 08, 04"
14628,"2016, 09, 01"
13040,"2016, 08, 06"
11663,"2016, 07, 14"
379,"2016, 07, 01"
14475,"2016, 08, 30"
9456,"2016, 08, 06"
17269,"2016, 10, 20"
21336,"2016, 12, 31"
128,"2016, 01, 02"
5431,"2016, 04, 01"
2803,"2016, 02, 16"
4379,"2016, 03, 15"
6006,"2016, 04, 11"
4131,"2016, 11, 03"
9261,"2016, 06, 05"
1630,"2016, 01, 28"
9848,"2016, 06, 14"
2204,"2016, 02, 06"
4449,"2016, 03, 16"
18406,"2016, 11, 10"
9427,"2016, 06, 07"
17439,"2016, 10, 23"
20885,"2016, 12, 21"
305,"2016, 01, 05"
18141,"2016, 11, 05"
19791,"2016, 03, 12"
9907,"2016, 06, 15"
12237,"2016, 07, 23"
20295,"2016, 12, 11"
17794,"2016, 10, 30"
4699,"2016, 03, 20"
1379,"2016, 01, 23"
6681,"2016, 04, 22"
19943,"2016, 12, 05"
12167,"2016, 07, 22"
13733,"2016, 08, 17"
12261,"2016, 07, 24"
2916,"2016, 02, 18"
2837,"2016, 02, 17"
3354,"2016, 02, 26"
13085,"2016, 08, 06"
3707,"2016, 03, 04"
1999,"2016, 02, 03"
20429,"2016, 12, 13"
1495,"2016, 01, 25"
12390,"2016, 07, 26"
13221,"2016, 08, 08"
9704,"2016, 06, 12"
15550,"2016, 09, 17"
21207,"2016, 12, 28"
8534,"2016, 05, 23"
5476,"2016, 04, 02"
8612,"2016, 05, 24"
3544,"2016, 01, 03"
11582,"2016, 07, 13"
14790,"2016, 09, 04"
19129,"2016, 11, 23"
3532,"2016, 03, 01"
15505,"2016, 09, 16"
21083,"2016, 12, 24"
984,"2016, 01, 17"
13002,"2016, 08, 05"
3385,"2016, 02, 26"
6625,"2016, 04, 21"
5054,"2016, 03, 26"
14201,"2016, 08, 25"
15306,"2016, 09, 13"
11575,"2016, 07, 12"
797,"2016, 01, 14"
7785,"2016, 05, 11"
16369,"2016, 02, 10"
2195,"2016, 06, 02"
19023,"2016, 11, 21"
13769,"2016, 08, 17"
240,"2016, 04, 01"
6442,"2016, 04, 18"
13264,"2016, 09, 08"
7143,"2016, 04, 30"
747,"2016, 01, 13"
21300,"2016, 12, 31"
6578,"2016, 04, 21"
17692,"2016, 10, 29"
721,"2016, 01, 12"
20108,"2016, 12, 08"
9050,"2016, 06, 01"
1260,"2016, 01, 22"
5181,"2016, 03, 28"
13771,"2016, 08, 17"
10447,"2016, 06, 24"
1423,"2016, 01, 24"
2165,"2016, 05, 02"
18428,"2016, 11, 10"
9203,"2016, 06, 03"
15143,"2016, 09, 10"
19862,"2016, 12, 04"
11452,"2016, 07, 10"
4507,"2016, 03, 17"
12889,"2016, 03, 08"
8159,"2016, 05, 16"
19602,"2016, 11, 29"
16382,"2016, 10, 03"
4617,"2016, 03, 19"
16653,"2016, 10, 08"
9253,"2016, 06, 04"
18939,"2016, 11, 19"
6857,"2016, 04, 25"
12147,"2016, 07, 22"
14039,"2016, 08, 22"
13962,"2016, 08, 21"
16082,"2016, 09, 28"
11827,"2016, 07, 17"
18290,"2016, 11, 08"
10264,"2016, 06, 21"
4789,"2016, 03, 22"
11429,"2016, 07, 10"
5171,"2016, 03, 28"
18696,"2016, 11, 15"
11261,"2016, 07, 07"
21000,"2016, 12, 23"
2131,"2016, 05, 02"
17656,"2016, 10, 28"
11949,"2016, 07, 19"
6098,"2016, 04, 13"
14330,"2016, 08, 27"
2367,"2016, 02, 09"
16121,"2016, 09, 29"
481,"2016, 01, 08"
2135,"2016, 02, 05"
17328,"2016, 10, 21"
18797,"2016, 11, 17"
5008,"2016, 03, 26"
1162,"2016, 01, 20"
18675,"2016, 11, 14"
9039,"2016, 06, 01"
6298,"2016, 04, 16"
20710,"2016, 12, 18"
17357,"2016, 10, 22"
18093,"2016, 11, 05"
17956,"2016, 11, 02"
876,"2016, 01, 15"
7966,"2016, 05, 14"
17410,"2016, 10, 23"
8422,"2016, 05, 21"
6951,"2016, 04, 27"
14417,"2016, 08, 29"
19431,"2016, 11, 27"
19772,"2016, 12, 02"
19755,"2016, 12, 02"
7190,"2016, 05, 01"
20176,"2016, 12, 09"
20695,"2016, 12, 18"
16968,"2016, 10, 15"
13863,"2016, 08, 19"
20076,"2016, 12, 07"
7200,"2016, 05, 01"
12949,"2016, 08, 04"
4918,"2016, 03, 24"
18617,"2016, 11, 13"
6371,"2016, 04, 17"
16188,"2016, 09, 30"
1255,"2016, 01, 22"
9137,"2016, 06, 02"
9237,"2016, 06, 04"
11305,"2016, 08, 07"
17565,"2016, 10, 27"
15176,"2016, 09, 11"
9033,"2016, 06, 01"
590,"2016, 01, 10"
4776,"2016, 03, 21"
11982,"2016, 07, 19"
20801,"2016, 12, 19"
11485,"2016, 07, 11"
8723,"2016, 05, 26"
4029,"2016, 09, 03"
9755,"2016, 06, 13"
3836,"2016, 03, 06"
6785,"2016, 04, 24"
8744,"2016, 05, 27"
17398,"2016, 10, 23"
14082,"2016, 08, 23"
4570,"2016, 03, 18"
10757,"2016, 06, 30"
11991,"2016, 07, 19"
20398,"2016, 12, 12"
10970,"2016, 07, 03"
20678,"2016, 12, 17"
1236,"2016, 01, 21"
20431,"2016, 12, 13"
11422,"2016, 10, 07"
6387,"2016, 04, 17"
5425,"2016, 04, 01"
15520,"2016, 09, 16"
12444,"2016, 07, 27"
12938,"2016, 08, 04"
12364,"2016, 07, 25"
2698,"2016, 02, 14"
10049,"2016, 06, 18"
11930,"2016, 07, 18"
8223,"2016, 05, 18"
14752,"2016, 09, 04"
9967,"2016, 06, 16"
1664,"2016, 01, 28"
11419,"2016, 07, 10"
19529,"2016, 11, 28"
12548,"2016, 07, 29"
18164,"2016, 11, 06"
8415,"2016, 05, 21"
9537,"2016, 06, 09"
13368,"2016, 08, 11"
6184,"2016, 04, 14"
6143,"2016, 04, 13"
7667,"2016, 05, 09"
18196,"2016, 11, 06"
18040,"2016, 11, 04"
15084,"2016, 09, 09"
8822,"2016, 05, 28"
2148,"2016, 02, 05"
20923,"2016, 12, 21"
2122,"2016, 02, 05"
9528,"2016, 06, 09"
5277,"2016, 03, 30"
13190,"2016, 08, 08"
3141,"2016, 02, 22"
2843,"2016, 02, 17"
9280,"2016, 06, 05"
15420,"2016, 09, 15"
9206,"2016, 06, 04"
13782,"2016, 08, 18"
5766,"2016, 04, 07"
20610,"2016, 12, 16"
11262,"2016, 07, 07"
412,"2016, 01, 07"
7653,"2016, 05, 09"
6780,"2016, 04, 24"
7075,"2016, 04, 29"
8170,"2016, 05, 17"
15174,"2016, 09, 11"
14038,"2016, 08, 22"
18099,"2016, 11, 05"
7062,"2016, 04, 29"
20766,"2016, 12, 18"
12057,"2016, 07, 20"
13729,"2016, 08, 17"
15146,"2016, 09, 10"
14202,"2016, 08, 25"
1276,"2016, 01, 22"
7666,"2016, 05, 09"
4742,"2016, 03, 21"
10077,"2016, 06, 18"
20998,"2016, 12, 23"
1596,"2016, 01, 27"
5646,"2016, 04, 05"
21234,"2016, 12, 29"
12267,"2016, 07, 24"
19905,"2016, 04, 12"
8,"2016, 01, 01"
7322,"2016, 05, 03"
9556,"2016, 06, 09"
17385,"2016, 10, 22"
2081,"2016, 02, 04"
18393,"2016, 11, 10"
14731,"2016, 09, 03"
9477,"2016, 06, 08"
10669,"2016, 06, 28"
11760,"2016, 07, 16"
1829,"2016, 01, 31"
16790,"2016, 10, 11"
15793,"2016, 09, 21"
7723,"2016, 10, 05"
5486,"2016, 04, 02"
520,"2016, 01, 09"
12854,"2016, 08, 03"
339,"2016, 01, 06"
4834,"2016, 03, 23"
2213,"2016, 02, 06"
3246,"2016, 02, 24"
14105,"2016, 08, 23"
3910,"2016, 03, 07"
7452,"2016, 05, 05"
17301,"2016, 10, 21"
18035,"2016, 11, 03"
3313,"2016, 02, 25"
19020,"2016, 11, 21"
5323,"2016, 03, 31"
5241,"2016, 03, 29"
18635,"2016, 11, 14"
861,"2016, 01, 15"
5584,"2016, 04, 04"
14652,"2016, 09, 02"
16301,"2016, 10, 01"
18154,"2016, 11, 06"
14124,"2016, 08, 24"
15991,"2016, 09, 26"
2663,"2016, 02, 13"
18640,"2016, 11, 14"
13253,"2016, 08, 09"
3639,"2016, 03, 03"
9658,"2016, 11, 06"
11268,"2016, 07, 07"
5647,"2016, 04, 05"
12851,"2016, 08, 02"
16347,"2016, 10, 02"
7157,"2016, 04, 30"
5208,"2016, 03, 29"
3318,"2016, 02, 25"
16878,"2016, 10, 13"
20721,"2016, 12, 18"
16597,"2016, 10, 07"
2797,"2016, 02, 16"
16677,"2016, 10, 09"
10429,"2016, 06, 24"
13375,"2016, 11, 08"
12162,"2016, 07, 22"
11589,"2016, 07, 13"
6735,"2016, 04, 23"
4552,"2016, 03, 18"
426,"2016, 01, 07"
8722,"2016, 05, 26"
14779,"2016, 09, 04"
8463,"2016, 05, 22"
17345,"2016, 10, 22"
20456,"2016, 12, 14"
20865,"2016, 12, 20"
6647,"2016, 04, 22"
16996,"2016, 10, 15"
17240,"2016, 10, 20"
12344,"2016, 07, 25"
4560,"2016, 03, 18"
14091,"2016, 08, 23"
4022,"2016, 03, 09"
19936,"2016, 12, 05"
15927,"2016, 09, 23"
13965,"2016, 08, 21"
13534,"2016, 08, 14"
15035,"2016, 09, 09"
11376,"2016, 07, 09"
15666,"2016, 09, 19"
5412,"2016, 04, 01"
5688,"2016, 04, 06"
3829,"2016, 03, 06"
2500,"2016, 11, 02"
13393,"2016, 08, 11"
20394,"2016, 12, 12"
11239,"2016, 07, 07"
4291,"2016, 03, 13"
1951,"2016, 02, 02"
11209,"2016, 07, 06"
12117,"2016, 07, 22"
8958,"2016, 05, 30"
12145,"2016, 07, 22"
16711,"2016, 10, 09"
5685,"2016, 06, 04"
4935,"2016, 03, 24"
2481,"2016, 02, 11"
3375,"2016, 02, 26"
15486,"2016, 09, 16"
1192,"2016, 01, 20"
84,"2016, 01, 02"
6798,"2016, 04, 24"
15449,"2016, 09, 15"
8839,"2016, 05, 28"
14111,"2016, 08, 23"
15091,"2016, 09, 09"
9158,"2016, 06, 03"
9093,"2016, 06, 01"
8715,"2016, 05, 26"
13527,"2016, 08, 14"
20889,"2016, 12, 21"
14026,"2016, 08, 22"
10257,"2016, 06, 21"
731,"2016, 01, 12"
12562,"2016, 07, 29"
18461,"2016, 11, 11"
20399,"2016, 12, 12"
13594,"2016, 08, 15"
14606,"2016, 09, 01"
1632,"2016, 01, 28"
1785,"2016, 01, 30"
5718,"2016, 06, 04"
9651,"2016, 06, 11"
11711,"2016, 07, 15"
6028,"2016, 04, 11"
17097,"2016, 10, 16"
13859,"2016, 08, 19"
18276,"2016, 07, 11"
15302,"2016, 09, 13"
21109,"2016, 12, 26"
18324,"2016, 11, 08"
20854,"2016, 12, 20"
11806,"2016, 07, 16"
14578,"2016, 09, 01"
12565,"2016, 07, 29"
17065,"2016, 10, 16"
17640,"2016, 10, 28"
18835,"2016, 11, 17"
4219,"2016, 03, 12"
15257,"2016, 09, 12"
8084,"2016, 05, 15"
20332,"2016, 12, 11"
14433,"2016, 08, 29"
20944,"2016, 12, 22"
9958,"2016, 06, 16"
20773,"2016, 12, 19"
7976,"2016, 05, 14"
19440,"2016, 11, 27"
16683,"2016, 10, 09"
7859,"2016, 05, 12"
12492,"2016, 07, 28"
21345,"2016, 12, 31"
16682,"2016, 09, 10"
7829,"2016, 05, 12"
19239,"2016, 11, 25"
14277,"2016, 08, 26"
7938,"2016, 05, 13"
19,"2016, 01, 01"
7429,"2016, 05, 05"
8943,"2016, 05, 30"
4466,"2016, 03, 16"
4706,"2016, 03, 20"
18810,"2016, 11, 17"
12945,"2016, 08, 04"
19935,"2016, 12, 05"
19095,"2016, 11, 22"
9694,"2016, 06, 12"
5741,"2016, 07, 04"
7073,"2016, 04, 29"
16923,"2016, 10, 14"
8396,"2016, 05, 21"
678,"2016, 11, 01"
7192,"2016, 05, 01"
415,"2016, 01, 07"
7380,"2016, 05, 04"
18069,"2016, 11, 04"
2785,"2016, 02, 16"
14441,"2016, 08, 29"
1449,"2016, 01, 24"
20214,"2016, 12, 10"
12598,"2016, 07, 30"
3741,"2016, 03, 04"
6465,"2016, 04, 19"
16701,"2016, 10, 09"
1949,"2016, 02, 02"
15866,"2016, 09, 22"
9355,"2016, 06, 06"
10686,"2016, 06, 28"
11442,"2016, 07, 10"
380,"2016, 07, 01"
8313,"2016, 05, 19"
2476,"2016, 02, 11"
19086,"2016, 11, 22"
15767,"2016, 09, 20"
4365,"2016, 03, 15"
9678,"2016, 06, 11"
17118,"2016, 10, 17"
17596,"2016, 10, 27"
9624,"2016, 06, 11"
10488,"2016, 06, 25"
122,"2016, 01, 02"
20495,"2016, 12, 14"
15527,"2016, 09, 16"
10144,"2016, 06, 19"
10608,"2016, 06, 27"
3641,"2016, 03, 03"
20724,"2016, 12, 18"
12379,"2016, 07, 26"
6391,"2016, 04, 18"
8596,"2016, 05, 24"
890,"2016, 01, 15"
8987,"2016, 05, 31"
10767,"2016, 06, 30"
4048,"2016, 03, 09"
7853,"2016, 05, 12"
8549,"2016, 05, 23"
4588,"2016, 03, 18"
20759,"2016, 12, 18"
15834,"2016, 09, 22"
2389,"2016, 02, 09"
15810,"2016, 09, 21"
4249,"2016, 03, 13"
17194,"2016, 10, 18"
9561,"2016, 09, 06"
20605,"2016, 12, 16"
16787,"2016, 11, 10"
12446,"2016, 07, 27"
11548,"2016, 07, 12"
7132,"2016, 04, 30"
4556,"2016, 03, 18"
16487,"2016, 10, 04"
6310,"2016, 04, 16"
17103,"2016, 10, 16"
5585,"2016, 04, 04"
5393,"2016, 01, 04"
18325,"2016, 08, 11"
5144,"2016, 03, 28"
1795,"2016, 01, 31"
646,"2016, 01, 11"
12071,"2016, 07, 21"
18770,"2016, 11, 16"
16403,"2016, 10, 03"
18813,"2016, 11, 17"
20881,"2016, 12, 20"
15577,"2016, 09, 17"
16480,"2016, 10, 04"
5999,"2016, 11, 04"
14191,"2016, 08, 25"
3658,"2016, 03, 03"
5703,"2016, 04, 06"
15733,"2016, 09, 20"
13365,"2016, 08, 11"
10199,"2016, 06, 20"
5838,"2016, 04, 08"
799,"2016, 01, 14"
4950,"2016, 03, 25"
2999,"2016, 02, 19"
18144,"2016, 11, 05"
16576,"2016, 10, 07"
4469,"2016, 03, 16"
1716,"2016, 01, 29"
4539,"2016, 03, 17"
7025,"2016, 04, 28"
13257,"2016, 08, 09"
8667,"2016, 05, 25"
5626,"2016, 04, 04"
4775,"2016, 03, 21"
7609,"2016, 05, 08"
21348,"2016, 12, 31"
8714,"2016, 05, 26"
11898,"2016, 07, 18"
13674,"2016, 08, 16"
9075,"2016, 06, 01"
11218,"2016, 07, 06"
9460,"2016, 06, 08"
8186,"2016, 05, 17"
1049,"2016, 01, 18"
1945,"2016, 02, 02"
72,"2016, 01, 02"
18212,"2016, 11, 06"
18095,"2016, 11, 05"
1744,"2016, 01, 30"
1376,"2016, 01, 23"
18595,"2016, 11, 13"
3404,"2016, 02, 27"
3575,"2016, 01, 03"
11317,"2016, 07, 08"
13005,"2016, 08, 05"
16280,"2016, 10, 01"
7379,"2016, 05, 04"
7565,"2016, 05, 07"
15805,"2016, 09, 21"
3236,"2016, 02, 24"
405,"2016, 01, 07"
11634,"2016, 07, 13"
4564,"2016, 03, 18"
1334,"2016, 01, 23"
16793,"2016, 10, 11"
17320,"2016, 10, 21"
1779,"2016, 01, 30"
6562,"2016, 04, 20"
6473,"2016, 04, 19"
18937,"2016, 11, 19"
19663,"2016, 11, 30"
20873,"2016, 12, 20"
5836,"2016, 04, 08"
10590,"2016, 06, 27"
19327,"2016, 11, 26"
14870,"2016, 09, 06"
11579,"2016, 07, 12"
9581,"2016, 06, 10"
6845,"2016, 04, 25"
13283,"2016, 08, 10"
4372,"2016, 03, 15"
2391,"2016, 02, 09"
